temp,clouds_all,traffic_volume,day_sin,day_cos
0.399182775,0.4,0.405609041,0.25,0.933012702
0.390224737,0.01,0.286451793,0.370590477,0.982962913
0.380166588,0.4,0.155853216,0.5,1
0.379066478,0.4,0.090135343,0.629409523,0.982962913
0.364450731,0.01,0.061950607,0.75,0.933012702
0.363350621,0.9,0.038788894,0.853553391,0.853553391
0.366022317,0.75,0.028882378,0.933012702,0.75
0.371365708,0.9,0.054137017,0.982962913,0.629409523
0.376866258,0.01,0.114134226,1,0.5
0.381895332,0.9,0.163248221,0.982962913,0.370590477
0.381738174,0.9,0.262452909,0.933012702,0.25
0.390224737,0.9,0.437142458,0.853553391,0.146446609
0.397454031,0.9,0.598018697,0.75,0.066987298
0.407040704,0.9,0.541788754,0.629409523,0.017037087
0.416941694,0.9,0.554067253,0.5,0
0.420556341,0.4,0.539137715,0.370590477,0.017037087
0.424799623,0.9,0.544439793,0.25,0.066987298
0.432971869,0.9,0.577926608,0.146446609,0.146446609
0.43061449,0.9,0.611134366,0.066987298,0.25
0.43061449,0.9,0.567880564,0.017037087,0.370590477
0.42841427,0.9,0.480675317,0,0.5
0.421656451,0.9,0.387749407,0.017037087,0.629409523
0.420556341,0.9,0.331100879,0.066987298,0.75
0.419456231,0.9,0.271801312,0.146446609,0.853553391
0.417256011,0.9,0.220315334,0.25,0.933012702
0.420556341,0.9,0.120831589,0.370590477,0.982962913
0.419456231,0.4,0.05818334,0.5,1
0.419456231,0.01,0.027487094,0.629409523,0.982962913
0.421656451,0.9,0.020510674,0.75,0.933012702
0.421656451,0.75,0.030556718,0.853553391,0.853553391
0.421656451,0.4,0.110506488,0.933012702,0.75
0.420556341,0.75,0.382168271,0.982962913,0.629409523
0.420556341,0.4,0.744383982,1,0.5
0.420556341,0.01,0.849030278,0.982962913,0.370590477
0.418356121,0.75,0.687316869,0.933012702,0.25
0.423699513,0.75,0.668061951,0.853553391,0.146446609
0.445230237,0.9,0.611552951,0.75,0.066987298
0.467703913,0.01,0.617971257,0.629409523,0.017037087
0.484362722,0.75,0.662341286,0.5,0
0.492849285,0.9,0.65424864,0.370590477,0.017037087
0.499135628,0.9,0.707688015,0.25,0.066987298
0.503536068,0.01,0.801730152,0.146446609,0.146446609
0.511393997,0.9,0.891446909,0.066987298,0.25
0.513751375,0.9,0.822659411,0.017037087,0.370590477
0.518151815,0.9,0.602902191,0,0.5
0.526324061,0.75,0.411887819,0.017037087,0.629409523
0.540939808,0.9,0.318682852,0.066987298,0.75
0.540939808,0.75,0.280731129,0.146446609,0.853553391
0.523809524,0.01,0.201897586,0.25,0.933012702
0.52208078,0.01,0.132412446,0.370590477,0.982962913
0.503850385,0.01,0.066694572,0.5,1
0.502435958,0.01,0.035998326,0.629409523,0.982962913
0.501335848,0.4,0.023022185,0.75,0.933012702
0.512494107,0.4,0.034323985,0.853553391,0.853553391
0.506522081,0.01,0.105483466,0.933012702,0.75
0.499135628,0.01,0.39960932,0.982962913,0.629409523
0.487663052,0.01,0.791265523,1,0.5
0.474461732,0.2,0.862006418,0.982962913,0.370590477
0.468804023,0.4,0.792242221,0.933012702,0.25
0.467703913,0.75,0.698758197,0.853553391,0.146446609
0.480276599,0.4,0.64378401,0.75,0.066987298
0.484362722,0.75,0.67852658,0.629409523,0.017037087
0.490806223,0.75,0.699037254,0.5,0
0.487820211,0.75,0.681456676,0.370590477,0.017037087
0.490649065,0.75,0.735593693,0.25,0.066987298
0.479962282,0.75,0.800055811,0.146446609,0.146446609
0.478233538,0.75,0.915864378,0.066987298,0.25
0.46361779,0.75,0.816101577,0.017037087,0.370590477
0.445701713,0.4,0.595507186,0,0.5
0.435329247,0.05,0.447886145,0.017037087,0.629409523
0.421656451,0.75,0.374075624,0.066987298,0.75
0.418356121,0.75,0.327612669,0.146446609,0.853553391
0.406883545,0.01,0.250872052,0.25,0.933012702
0.39431086,0.01,0.144132831,0.370590477,0.982962913
0.392582115,0.01,0.072833822,0.5,1
0.385981455,0.01,0.04255616,0.629409523,0.982962913
0.382366808,0.01,0.02692898,0.75,0.933012702
0.373408769,0.01,0.037114553,0.853553391,0.853553391
0.363664938,0.75,0.110506488,0.933012702,0.75
0.354235424,0.75,0.396121111,0.982962913,0.629409523
0.349834983,0.75,0.798241942,1,0.5
0.347163288,0.75,0.897586159,0.982962913,0.370590477
0.345277385,0.9,0.778707967,0.933012702,0.25
0.342920006,0.9,0.733779824,0.853553391,0.146446609
0.348263398,0.9,0.668201479,0.75,0.066987298
0.350306459,0.9,0.694711874,0.629409523,0.017037087
0.352349521,0.9,0.694432817,0.5,0
0.352506679,0.9,0.649644203,0.370590477,0.017037087
0.344334433,0.9,0.685503,0.25,0.066987298
0.340719786,0.9,0.75847635,0.146446609,0.146446609
0.344334433,0.9,0.873308218,0.066987298,0.25
0.345591702,0.9,0.770336263,0.017037087,0.370590477
0.347634763,0.9,0.59341426,0,0.5
0.348734873,0.9,0.438956328,0.017037087,0.629409523
0.350306459,0.9,0.353704479,0.066987298,0.75
0.353135314,0.9,0.337658714,0.146446609,0.853553391
0.349834983,0.9,0.251430166,0.25,0.933012702
0.349834983,0.9,0.152225478,0.370590477,0.982962913
0.353135314,0.9,0.070880424,0.5,1
0.354392582,0.9,0.03906795,0.629409523,0.982962913
0.354549741,0.9,0.02344077,0.75,0.933012702
0.356592802,0.9,0.037533138,0.853553391,0.853553391
0.357692912,0.9,0.109948374,0.933012702,0.75
0.357692912,0.9,0.383703084,0.982962913,0.629409523
0.359735974,0.9,0.753313799,1,0.5
0.359735974,0.9,0.804381192,0.982962913,0.370590477
0.359735974,0.9,0.725129064,0.933012702,0.25
0.357692912,0.75,0.678387052,0.853553391,0.146446609
0.360993242,0.75,0.652853356,0.75,0.066987298
0.370265598,0.75,0.672945444,0.629409523,0.017037087
0.373408769,0.9,0.701409237,0.5,0
0.377966368,0.01,0.700990652,0.370590477,0.017037087
0.387081565,0.75,0.75066276,0.25,0.066987298
0.389124627,0.75,0.807869401,0.146446609,0.146446609
0.390224737,0.9,0.898283801,0.066987298,0.25
0.388024517,0.9,0.811078554,0.017037087,0.370590477
0.389124627,0.9,0.616994558,0,0.5
0.385981455,0.75,0.436584345,0.017037087,0.629409523
0.384881345,0.9,0.38663318,0.066987298,0.75
0.380166588,0.75,0.371145528,0.146446609,0.853553391
0.379066478,0.4,0.304311427,0.25,0.933012702
0.374508879,0.01,0.186549463,0.370590477,0.982962913
0.372308659,0.9,0.091809683,0.5,1
0.364450731,0.4,0.05036975,0.629409523,0.982962913
0.363350621,0.9,0.030138133,0.75,0.933012702
0.352035204,0.75,0.037533138,0.853553391,0.853553391
0.353135314,0.9,0.09125157,0.933012702,0.75
0.349834983,0.9,0.323147761,0.982962913,0.629409523
0.354235424,0.9,0.595088601,1,0.5
0.354235424,0.9,0.675596484,0.982962913,0.370590477
0.351406569,0.9,0.61336682,0.933012702,0.25
0.352820996,0.9,0.614203991,0.853553391,0.146446609
0.349363508,0.9,0.625087205,0.75,0.066987298
0.357535754,0.4,0.701269708,0.629409523,0.017037087
0.364293572,0.4,0.744244454,0.5,0
0.378595002,0.01,0.730570671,0.370590477,0.017037087
0.392424957,0.01,0.762941259,0.25,0.066987298
0.408140814,0.01,0.753034743,0.146446609,0.146446609
0.405940594,0.4,0.730152086,0.066987298,0.25
0.400282885,0.75,0.663876099,0.017037087,0.370590477
0.381738174,0.4,0.556997349,0,0.5
0.376709099,0.9,0.467559648,0.017037087,0.629409523
0.377809209,0.9,0.398911679,0.066987298,0.75
0.375608989,0.9,0.416213199,0.146446609,0.853553391
0.379066478,0.9,0.344774662,0.25,0.933012702
0.368222537,0.9,0.232454304,0.370590477,0.982962913
0.355649851,0.9,0.143435189,0.5,1
0.338833883,0.01,0.081624111,0.629409523,0.982962913
0.584472733,0.01,0.028603321,0.75,0.933012702
0.320603489,0.9,0.038788894,0.853553391,0.853553391
0.316831683,0.9,0.034323985,0.933012702,0.75
0.307402169,0.4,0.067392214,0.982962913,0.629409523
0.299387082,0.01,0.12599414,1,0.5
0.280213736,0.01,0.178177759,0.982962913,0.370590477
0.274556027,0.05,0.264406307,0.933012702,0.25
0.275970454,0.05,0.377563834,0.853553391,0.146446609
0.292472104,0.01,0.455141621,0.75,0.066987298
0.319817696,0.05,0.542625924,0.629409523,0.017037087
0.339619676,0.05,0.566764337,0.5,0
0.358793022,0.2,0.608622855,0.370590477,0.017037087
0.369951281,0.05,0.584903028,0.25,0.066987298
0.379695112,0.05,0.557276406,0.146446609,0.146446609
0.379695112,0.01,0.562438956,0.066987298,0.25
0.368222537,0.05,0.541509697,0.017037087,0.370590477
0.352035204,0.2,0.477047579,0,0.5
0.341977055,0.9,0.395702525,0.017037087,0.629409523
0.336790822,0.75,0.321892005,0.066987298,0.75
0.339933993,0.01,0.325938328,0.146446609,0.853553391
0.340876945,0.4,0.315194642,0.25,0.933012702
0.335690712,0.75,0.240965536,0.370590477,0.982962913
0.334119126,0.9,0.144272359,0.5,1
0.335219236,0.9,0.118599135,0.629409523,0.982962913
0.339776835,0.9,0.104367239,0.75,0.933012702
0.330818796,0.4,0.036416911,0.853553391,0.853553391
0.327361308,0.75,0.026510395,0.933012702,0.75
0.337105139,0.9,0.058043812,0.982962913,0.629409523
0.337419456,0.9,0.101297614,1,0.5
0.340719786,0.9,0.118738663,0.982962913,0.370590477
0.339462518,0.9,0.190316729,0.933012702,0.25
0.339619676,0.9,0.298172178,0.853553391,0.146446609
0.340876945,0.9,0.392911958,0.75,0.066987298
0.351406569,0.9,0.430724152,0.629409523,0.017037087
0.357692912,0.9,0.500209293,0.5,0
0.368851171,0.9,0.458629831,0.370590477,0.017037087
0.373408769,0.9,0.499651179,0.25,0.066987298
0.375451831,0.4,0.521557137,0.146446609,0.146446609
0.369165488,0.05,0.476628994,0.066987298,0.25
0.357692912,0.01,0.430166039,0.017037087,0.370590477
0.343077165,0.75,0.339891168,0,0.5
0.326261198,0.75,0.310590205,0.017037087,0.629409523
0.31164545,0.75,0.327473141,0.066987298,0.75
0.290271884,0.75,0.343658434,0.146446609,0.853553391
0.277070564,0.4,0.305148598,0.25,0.933012702
0.2511394,0.01,0.202595228,0.370590477,0.982962913
0.228822882,0.01,0.136598298,0.5,1
0.213107025,0.01,0.077159202,0.629409523,0.982962913
0.202577401,0.9,0.052183619,0.75,0.933012702
0.203677511,0.9,0.032928701,0.853553391,0.853553391
0.197076851,0.4,0.031533417,0.933012702,0.75
0.193147886,0.75,0.056788056,0.982962913,0.629409523
0.200534339,0.9,0.09557695,1,0.5
0.194247996,0.9,0.115669039,0.982962913,0.370590477
0.183561213,0.4,0.160039068,0.933012702,0.25
0.164545026,0.2,0.229803265,0.853553391,0.146446609
0.157787207,0.2,0.304032371,0.75,0.066987298
0.160144586,0.75,0.354402121,0.629409523,0.017037087
0.161244696,0.2,0.396818753,0.5,0
0.169102625,0.75,0.400446491,0.370590477,0.017037087
0.171302845,0.4,0.381889214,0.25,0.066987298
0.173345906,0.4,0.365424864,0.146446609,0.146446609
0.171145686,0.4,0.409097251,0.066987298,0.25
0.159044476,0.4,0.421515278,0.017037087,0.370590477
0.161244696,0.4,0.426817357,0,0.5
0.159987427,0.05,0.416771313,0.017037087,0.629409523
0.154644036,0.05,0.385377424,0.066987298,0.75
0.151029389,0.05,0.319659551,0.146446609,0.853553391
0.147257583,0.01,0.235105344,0.25,0.933012702
0.14427157,0.01,0.144272359,0.370590477,0.982962913
0.135313531,0.01,0.059439096,0.5,1
0.133113311,0.01,0.029719548,0.629409523,0.982962913
0.124155273,0.01,0.013952839,0.75,0.933012702
0.121955053,0.01,0.020650202,0.853553391,0.853553391
0.121955053,0.01,0.054974187,0.933012702,0.75
0.116297344,0.01,0.229942793,0.982962913,0.629409523
0.110639635,0.01,0.406864797,1,0.5
0.108439415,0.05,0.431142738,0.982962913,0.370590477
0.112682697,0.2,0.400306962,0.933012702,0.25
0.11346849,0.01,0.404632343,0.853553391,0.146446609
0.121797894,0.05,0.458071718,0.75,0.066987298
0.137513751,0.05,0.539974885,0.629409523,0.017037087
0.155586987,0.01,0.569833961,0.5,0
0.169102625,0.01,0.610297195,0.370590477,0.017037087
0.179160773,0.01,0.657876378,0.25,0.066987298
0.188118812,0.01,0.705874145,0.146446609,0.146446609
0.192047776,0.05,0.721222269,0.066987298,0.25
0.184818482,0.05,0.620622297,0.017037087,0.370590477
0.175703285,0.05,0.486256453,0,0.5
0.16517366,0.01,0.381331101,0.017037087,0.629409523
0.149929279,0.05,0.314776057,0.066987298,0.75
0.159358793,0.05,0.26761546,0.146446609,0.853553391
0.146628949,0.01,0.246825729,0.25,0.933012702
0.14207135,0.01,0.132831031,0.370590477,0.982962913
0.132798994,0.01,0.06599693,0.5,1
0.124155273,0.01,0.036975024,0.629409523,0.982962913
0.120697784,0.01,0.022185015,0.75,0.933012702
0.1145686,0.01,0.030277662,0.853553391,0.853553391
0.105139085,0.01,0.083577508,0.933012702,0.75
0.10136728,0.01,0.303334729,0.982962913,0.629409523
0.092723558,0.75,0.577228966,1,0.5
0.094137985,0.05,0.60555323,0.982962913,0.370590477
0.092880717,0.05,0.559648388,0.933012702,0.25
0.095238095,0.01,0.535370448,0.853553391,0.146446609
0.130284457,0.05,0.522533836,0.75,0.066987298
0.152129499,0.05,0.598297754,0.629409523,0.017037087
0.180260883,0.05,0.64727222,0.5,0
0.195505265,0.2,0.658992605,0.370590477,0.017037087
0.217193148,0.2,0.71675736,0.25,0.066987298
0.225051077,0.4,0.737407562,0.146446609,0.146446609
0.219864844,0.4,0.82098507,0.066987298,0.25
0.222850857,0.01,0.737268034,0.017037087,0.370590477
0.200377181,0.75,0.583507744,0,0.5
0.203206035,0.75,0.394586298,0.017037087,0.629409523
0.193933679,0.4,0.330542765,0.066987298,0.75
0.194405155,0.4,0.39877215,0.146446609,0.853553391
0.200534339,0.01,0.413143575,0.25,0.933012702
0.212321232,0.01,0.167015488,0.370590477,0.982962913
0.210121012,0.4,0.086368076,0.5,1
0.210592488,0.75,0.04171899,0.629409523,0.982962913
0.217350306,0.9,0.024417469,0.75,0.933012702
0.218450416,0.9,0.036277382,0.853553391,0.853553391
0.221436429,0.9,0.087902888,0.933012702,0.75
0.220650636,0.9,0.293567741,0.982962913,0.629409523
0.218607575,0.9,0.541928282,1,0.5
0.223479491,0.9,0.500348821,0.982962913,0.370590477
0.222850857,0.9,0.367238733,0.933012702,0.25
0.226308345,0.9,0.476628994,0.853553391,0.146446609
0.234323432,0.9,0.481233431,0.75,0.066987298
0.240295458,0.75,0.463234268,0.629409523,0.017037087
0.250982241,0.9,0.541509697,0.5,0
0.2621405,0.9,0.532719408,0.370590477,0.017037087
0.265597988,0.9,0.585321613,0.25,0.066987298
0.268112526,0.9,0.614203991,0.146446609,0.146446609
0.27424171,0.9,0.701548765,0.066987298,0.25
0.271255697,0.9,0.614901632,0.017037087,0.370590477
0.272984441,0.9,0.509418167,0,0.5
0.271098538,0.9,0.381749686,0.017037087,0.629409523
0.265597988,0.9,0.305009069,0.066987298,0.75
0.268269684,0.9,0.28840519,0.146446609,0.853553391
0.26104039,0.9,0.251569694,0.25,0.933012702
0.245324532,0.9,0.148458211,0.370590477,0.982962913
0.235266384,0.75,0.087623831,0.5,1
0.214992928,0.75,0.0452072,0.629409523,0.982962913
0.200534339,0.01,0.034184457,0.75,0.933012702
0.191419142,0.2,0.037672666,0.853553391,0.853553391
0.182618262,0.01,0.081065997,0.933012702,0.75
0.182303945,0.4,0.292172457,0.982962913,0.629409523
0.176331919,0.01,0.524905818,1,0.5
0.167845356,0.9,0.56299707,0.982962913,0.370590477
0.17507465,0.9,0.527975443,0.933012702,0.25
0.17507465,0.01,0.520719967,0.853553391,0.146446609
0.176803395,0.9,0.557555463,0.75,0.066987298
0.181203835,0.9,0.590484164,0.629409523,0.017037087
0.190319032,0.9,0.611552951,0.5,0
0.194405155,0.9,0.608483326,0.370590477,0.017037087
0.200534339,0.9,0.646993163,0.25,0.066987298
0.207763634,0.9,0.649365146,0.146446609,0.146446609
0.207292158,0.9,0.662201758,0.066987298,0.25
0.207292158,0.9,0.621040882,0.017037087,0.370590477
0.207763634,0.9,0.532440352,0,0.5
0.206506365,0.9,0.405050928,0.017037087,0.629409523
0.197076851,0.9,0.328868425,0.066987298,0.75
0.183718372,0.4,0.34058881,0.146446609,0.853553391
0.176960553,0.01,0.503976559,0.25,0.933012702
0.162344806,0.01,0.219199107,0.370590477,0.982962913
0.150086437,0.01,0.136598298,0.5,1
0.132013201,0.01,0.077159202,0.629409523,0.982962913
0.120697784,0.01,0.052183619,0.75,0.933012702
0.110796794,0.01,0.032928701,0.853553391,0.853553391
0.099009901,0.01,0.031533417,0.933012702,0.75
0.089266069,0.01,0.068089856,0.982962913,0.629409523
0.079365079,0.01,0.124598856,1,0.5
0.069935565,0.05,0.153899819,0.982962913,0.370590477
0.061291843,0.05,0.218780522,0.933012702,0.25
0.059091623,0.05,0.320775778,0.853553391,0.146446609
0.069149772,0.05,0.429049812,0.75,0.066987298
0.085651422,0.05,0.502720804,0.629409523,0.017037087
0.096495364,0.05,0.564671411,0.5,0
0.109853843,0.01,0.569833961,0.370590477,0.017037087
0.127455603,0.05,0.542765453,0.25,0.066987298
0.130441616,0.01,0.518766569,0.146446609,0.146446609
0.130284457,0.4,0.582531045,0.066987298,0.25
0.128084237,0.4,0.594809544,0.017037087,0.370590477
0.11346849,0.01,0.614064462,0,0.5
0.111111111,0.4,0.455839263,0.017037087,0.629409523
0.1145686,0.4,0.346588531,0.066987298,0.75
0.123212321,0.75,0.301102274,0.146446609,0.853553391
0.121955053,0.01,0.312404074,0.25,0.933012702
0.1255697,0.01,0.358169387,0.370590477,0.982962913
0.121955053,0.01,0.123761686,0.5,1
0.119754833,0.01,0.08343798,0.629409523,0.982962913
0.118497564,0.01,0.056648528,0.75,0.933012702
0.109539525,0.01,0.026510395,0.853553391,0.853553391
0.103724658,0.01,0.023998884,0.933012702,0.75
0.090523338,0.01,0.047997768,0.982962913,0.629409523
0.077322018,0.01,0.096972234,1,0.5
0.059091623,0.05,0.118041021,0.982962913,0.370590477
0.046676096,0.05,0.168271243,0.933012702,0.25
0.043375766,0.01,0.316868983,0.853553391,0.146446609
0.051705171,0.05,0.473140784,0.75,0.066987298
0.062549112,0.01,0.459187945,0.629409523,0.017037087
0.090366179,0.05,0.46393191,0.5,0
0.107339305,0.05,0.432398493,0.370590477,0.017037087
0.121955053,0.01,0.460025115,0.25,0.066987298
0.134213421,0.01,0.491419004,0.146446609,0.146446609
0.142542826,0.01,0.514720246,0.066987298,0.25
0.135313531,0.01,0.47439654,0.017037087,0.370590477
0.118340405,0.05,0.451653411,0,0.5
0.10136728,0.01,0.402120832,0.017037087,0.629409523
0.100581487,0.05,0.365285336,0.066987298,0.75
0.097752632,0.05,0.330682294,0.146446609,0.853553391
0.096023888,0.01,0.269010744,0.25,0.933012702
0.095238095,0.01,0.204688154,0.370590477,0.982962913
0.093823668,0.01,0.190456258,0.5,1
0.089423228,0.01,0.18068927,0.629409523,0.982962913
0.085965739,0.01,0.114134226,0.75,0.933012702
0.083765519,0.01,0.065857402,0.853553391,0.853553391
0.079207921,0.01,0.03739361,0.933012702,0.75
0.073550212,0.01,0.044788614,0.982962913,0.629409523
0.074807481,0.01,0.07994977,1,0.5
0.068678296,0.01,0.078694014,0.982962913,0.370590477
0.063806381,0.05,0.097390819,0.933012702,0.25
0.063492063,0.01,0.14078415,0.853553391,0.146446609
0.086751532,0.01,0.22673364,0.75,0.066987298
0.114097124,0.01,0.322031533,0.629409523,0.017037087
0.135156373,0.01,0.389981861,0.5,0
0.155586987,0.01,0.400725548,0.370590477,0.017037087
0.179160773,0.05,0.43267755,0.25,0.066987298
0.189690398,0.01,0.460025115,0.146446609,0.146446609
0.194876631,0.05,0.443281708,0.066987298,0.25
0.184818482,0.01,0.413841217,0.017037087,0.370590477
0.164545026,0.05,0.387609879,0,0.5
0.155901304,0.01,0.29105623,0.017037087,0.629409523
0.14207135,0.05,0.22673364,0.066987298,0.75
0.130913091,0.01,0.201199944,0.146446609,0.853553391
0.127927078,0.01,0.153481233,0.25,0.933012702
0.119597674,0.01,0.100041859,0.370590477,0.982962913
0.121797894,0.01,0.050788335,0.5,1
0.120697784,0.01,0.023161713,0.629409523,0.982962913
0.117397454,0.01,0.012836612,0.75,0.933012702
0.117397454,0.01,0.025952281,0.853553391,0.853553391
0.115197234,0.01,0.085949491,0.933012702,0.75
0.110639635,0.01,0.339193526,0.982962913,0.629409523
0.109853843,0.01,0.654109111,1,0.5
0.102781707,0.05,0.778987024,0.982962913,0.370590477
0.104038975,0.01,0.668061951,0.933012702,0.25
0.108596574,0.01,0.568717734,0.853553391,0.146446609
0.14317146,0.01,0.551416213,0.75,0.066987298
0.189218922,0.75,0.566345751,0.629409523,0.017037087
0.227408455,0.75,0.604855588,0.5,0
0.271098538,0.9,0.617273615,0.370590477,0.017037087
0.288071664,0.9,0.639737687,0.25,0.066987298
0.294829483,0.01,0.714245849,0.146446609,0.146446609
0.297029703,0.9,0.768103809,0.066987298,0.25
0.298286972,0.9,0.706711316,0.017037087,0.370590477
0.29954424,0.9,0.49002372,0,0.5
0.309288072,0.9,0.356634575,0.017037087,0.629409523
0.31274556,0.9,0.27110367,0.066987298,0.75
0.316517366,0.9,0.37965676,0.146446609,0.853553391
0.30724501,0.9,0.372819869,0.25,0.933012702
0.300015716,0.9,0.140226036,0.370590477,0.982962913
0.289171774,0.9,0.067810799,0.5,1
0.274556027,0.9,0.033486815,0.629409523,0.982962913
0.261983341,0.9,0.023719827,0.75,0.933012702
0.240924092,0.4,0.034184457,0.853553391,0.853553391
0.231966054,0.01,0.097390819,0.933012702,0.75
0.213892818,0.01,0.366401563,0.982962913,0.629409523
0.207292158,0.01,0.71326915,1,0.5
0.197076851,0.4,0.823775638,0.982962913,0.370590477
0.189218922,0.05,0.737407562,0.933012702,0.25
0.18607575,0.01,0.701688294,0.853553391,0.146446609
0.199434229,0.05,0.55518348,0.75,0.066987298
0.201791608,0.4,0.588112181,0.629409523,0.017037087
0.218450416,0.4,0.626063904,0.5,0
0.228508565,0.4,0.624808148,0.370590477,0.017037087
0.235580701,0.2,0.679503279,0.25,0.066987298
0.23683797,0.05,0.764057486,0.146446609,0.146446609
0.23683797,0.05,0.865634157,0.066987298,0.25
0.220807795,0.05,0.814566764,0.017037087,0.370590477
0.201634449,0.05,0.591181805,0,0.5
0.193776521,0.05,0.422910562,0.017037087,0.629409523
0.179632249,0.05,0.307799637,0.066987298,0.75
0.170202735,0.05,0.277940561,0.146446609,0.853553391
0.16077322,0.01,0.195897865,0.25,0.933012702
0.159044476,0.01,0.12250593,0.370590477,0.982962913
0.148200534,0.01,0.058043812,0.5,1
0.154486877,0.9,0.032091531,0.629409523,0.982962913
0.164545026,0.9,0.018696805,0.75,0.933012702
0.164545026,0.4,0.02958002,0.853553391,0.853553391
0.154486877,0.4,0.099623273,0.933012702,0.75
0.146628949,0.01,0.368913074,0.982962913,0.629409523
0.137513751,0.01,0.726942933,1,0.5
0.146628949,0.4,0.880005581,0.982962913,0.370590477
0.137513751,0.9,0.60904144,0.933012702,0.25
0.157001414,0.9,0.665829496,0.853553391,0.146446609
0.164387867,0.75,0.578484722,0.75,0.066987298
0.171302845,0.9,0.604576531,0.629409523,0.017037087
0.184818482,0.4,0.645318822,0.5,0
0.198334119,0.4,0.633877494,0.370590477,0.017037087
0.207763634,0.4,0.694990931,0.25,0.066987298
0.213107025,0.4,0.743546812,0.146446609,0.146446609
0.218293258,0.4,0.884191433,0.066987298,0.25
0.208863744,0.4,0.820426957,0.017037087,0.370590477
0.195190948,0.4,0.594949072,0,0.5
0.189218922,0.2,0.41272499,0.017037087,0.629409523
0.166902405,0.05,0.353425422,0.066987298,0.75
0.154329719,0.05,0.532998465,0.146446609,0.853553391
0.138613861,0.01,0.322171062,0.25,0.933012702
0.125098224,0.01,0.149574438,0.370590477,0.982962913
0.11566871,0.01,0.07213618,0.5,1
0.101995914,0.01,0.037114553,0.629409523,0.982962913
0.105139085,0.01,0.026231338,0.75,0.933012702
0.100581487,0.01,0.030975303,0.853553391,0.853553391
0.088323118,0.01,0.097669876,0.933012702,0.75
0.098381267,0.01,0.351053439,0.982962913,0.629409523
0.096652522,0.01,0.682154318,1,0.5
0.094137985,0.05,0.808287987,0.982962913,0.370590477
0.084865629,0.05,0.645876936,0.933012702,0.25
0.088165959,0.01,0.640574857,0.853553391,0.146446609
0.115197234,0.05,0.58127529,0.75,0.066987298
0.1365708,0.05,0.621319939,0.629409523,0.017037087
0.15747289,0.4,0.680340449,0.5,0
0.182618262,0.4,0.677410353,0.370590477,0.017037087
0.197234009,0.01,0.725826706,0.25,0.066987298
0.202577401,0.4,0.802846379,0.146446609,0.146446609
0.205720572,0.01,0.891725966,0.066987298,0.25
0.195348106,0.4,0.847216409,0.017037087,0.370590477
0.182461103,0.4,0.627598716,0,0.5
0.160144586,0.4,0.493790986,0.017037087,0.629409523
0.1365708,0.01,0.386075066,0.066987298,0.75
0.11566871,0.05,0.377005721,0.146446609,0.853553391
0.104196134,0.01,0.399748849,0.25,0.933012702
0.090523338,0.01,0.236082043,0.370590477,0.982962913
0.082193934,0.01,0.124180271,0.5,1
0.066949552,0.01,0.078135901,0.629409523,0.982962913
0.069621248,0.01,0.051625506,0.75,0.933012702
0.062234795,0.01,0.028742849,0.853553391,0.853553391
0.059091623,0.01,0.037672666,0.933012702,0.75
0.059091623,0.01,0.081065997,0.982962913,0.629409523
0.057991513,0.01,0.141760848,1,0.5
0.060034575,0.05,0.225338356,0.982962913,0.370590477
0.066478076,0.05,0.331240407,0.933012702,0.25
0.073707371,0.01,0.40923678,0.853553391,0.146446609
0.120697784,0.2,0.485558811,0.75,0.066987298
0.182618262,0.2,0.55518348,0.629409523,0.017037087
0.219550526,0.2,0.612948235,0.5,0
0.246581801,0.01,0.612250593,0.370590477,0.017037087
0.26434072,0.9,0.661922701,0.25,0.066987298
0.273455917,0.75,0.614762104,0.146446609,0.146446609
0.279113626,0.4,0.610157667,0.066987298,0.25
0.275656137,0.01,0.617134087,0.017037087,0.370590477
0.275656137,0.9,0.514580717,0,0.5
0.274870344,0.9,0.427096414,0.017037087,0.629409523
0.281156687,0.9,0.340867867,0.066987298,0.75
0.283199749,0.9,0.327891726,0.146446609,0.853553391
0.28854314,0.75,0.375052323,0.25,0.933012702
0.291686311,0.9,0.275708107,0.370590477,0.982962913
0.297972654,0.75,0.13115669,0.5,1
0.307087852,0.75,0.074647691,0.629409523,0.982962913
0.30944523,0.9,0.059578624,0.75,0.933012702
0.314788622,0.4,0.027905679,0.853553391,0.853553391
0.318403269,0.4,0.020510674,0.933012702,0.75
0.321703599,0.4,0.045904842,0.982962913,0.629409523
0.319974855,0.75,0.091530626,1,0.5
0.33254754,0.9,0.127110367,0.982962913,0.370590477
0.336319346,0.75,0.220733919,0.933012702,0.25
0.344177275,0.01,0.335286731,0.853553391,0.146446609
0.357692912,0.75,0.438537742,0.75,0.066987298
0.374508879,0.01,0.496302498,0.629409523,0.017037087
0.397454031,0.75,0.552113855,0.5,0
0.41631306,0.75,0.551416213,0.370590477,0.017037087
0.423699513,0.75,0.599413981,0.25,0.066987298
0.43061449,0.75,0.553788196,0.146446609,0.146446609
0.437372309,0.4,0.549323287,0.066987298,0.25
0.438629577,0.75,0.556160179,0.017037087,0.370590477
0.42951438,0.75,0.45695549,0,0.5
0.42731416,0.75,0.372122227,0.017037087,0.629409523
0.434071979,0.75,0.29970699,0.066987298,0.75
0.447587616,0.75,0.235384401,0.146446609,0.853553391
0.455288386,0.4,0.18417748,0.25,0.933012702
0.458431557,0.75,0.133947258,0.370590477,0.982962913
